,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,cash
2009-07-16,137823.35,138633.26,137868.79,138579.44,137954.4,136479.2,137800.2,136668.96,138261.76,64484.6549964
2009-07-17,138103.18,138333.38,135931.58,137519.38,138708.64,137501.78,137486.88,137348.31,137866.0,64968.6600196
2009-07-20,138835.44,139202.13,138507.84,139179.35,138703.45,139659.52,139898.349,139542.84,140122.84,65667.74188
2009-07-21,138393.31,139925.12,140186.7,138867.2,141133.48,139659.52,140559.5,140616.0,139898.25,66285.2767285
2009-07-22,140462.0,139693.88,141370.3,139583.22,139942.98,139587.58,139353.44,139349.68,139593.22,66386.1618211
2009-07-23,143633.38,143604.77,144689.41,143605.8,142607.92,141547.5,144015.9,141721.06,143139.42,66694.3802998
2009-07-24,143772.32,144309.78,143806.4,143877.86,144333.12,143110.08,144165.46,144051.85,143375.0,67395.8143691
2009-07-27,143667.7,143663.0,144802.95,144399.24,144025.31,143922.64,144019.392,144504.646,145255.58,68017.8118022
2009-07-28,143765.25,142983.68,143649.96,143119.2,144392.16,143545.95,143094.64,143285.58,144112.65,68022.3508995
2009-07-29,142800.0,142584.96,142808.37,143047.77,143616.3,142932.7,142477.0,143213.14,141414.12,67588.6249254
2009-07-30,144547.76,145980.828,144230.24,144409.8,143708.13,144294.12,145463.04,143539.9,144707.75,68826.6108476
2009-07-31,145907.4,146927.36,145682.85,144787.76,144231.021,143608.08,143848.38,143206.21,145191.56,68295.3226558
2009-08-03,147380.82,146622.08,147410.7,147996.94,147031.5,146781.18,146730.0,147371.12,147533.25,69188.0959149
2009-08-04,147436.32,146674.11,150295.23,147974.0,147282.7,146236.73,145663.65,147178.35,147453.72,69621.5805303
2009-08-05,148194.75,146125.21,150120.96,146585.55,146036.52,146561.18,146615.4,145796.184,147286.7,69335.1141632
2009-08-06,146519.68,146941.44,145867.32,147035.49,146722.02,145805.6,146714.4,146140.4,146258.7,69417.2426778
2009-08-07,148920.75,147399.36,148637.3,149322.46,147326.04,147464.25,148134.84,147204.4,150394.92,69551.8211191
2009-08-10,147232.32,148445.5,146781.22,146975.79,147292.72,148558.98,149379.0,148374.8,146970.24,70023.8957816
2009-08-11,147935.7,145761.72,143516.8,147188.08,146030.6,146142.24,147051.19,146354.88,146596.12,69387.422996
2009-08-12,147812.04,147566.7,148002.47,148534.39,148227.1,147075.95,147958.72,147274.89,147419.58,70005.6399865
2009-08-13,149456.22,149468.88,149539.5,148608.07,148598.08,148388.76,148198.86,148970.88,149200.64,69776.6844783
2009-08-14,147033.2,147124.04,148356.75,147815.22,147378.84,146866.44,147363.26,147766.74,147205.17,69660.6434538
2009-08-17,144009.41,144373.69,143079.3,144371.82,143010.92,143924.04,144368.08,144701.04,144022.62,68342.0068226
2009-08-18,145383.6,145447.47,145686.72,145519.66,145606.5,145030.6,145115.23,144886.56,145762.5,68337.3609818
2009-08-19,147317.76,147754.96,145693.34,146015.66,146337.3,146135.64,146161.68,146338.74,146623.26,68791.4671832
2009-08-20,146891.52,147493.28,148760.32,147935.34,147881.65,147917.85,148031.7,147557.08,147819.5,69719.8546838
2009-08-21,150511.01,150587.36,150010.5,151300.8,150916.08,149908.04,151122.1,149905.25,150765.58,70994.5070736
2009-08-24,148908.28,151135.5,148139.96,150889.2,150675.0,150973.15,151138.68,151674.63,150205.5,71644.1155726
2009-08-25,149430.42,148751.04,150422.9,151025.24,150951.0,150993.66,150938.59,151580.5,150963.88,71997.3528814
2009-08-26,150542.8,151895.2,151063.38,150134.66,150609.39,150406.58,150887.58,149956.56,150352.65,71259.8133791
2009-08-27,152180.71,151426.19,152190.36,151206.78,151427.58,149795.8,149371.2,150401.34,151950.78,70644.3151203
2009-08-28,151684.68,150968.48,150522.48,150400.8,149593.84,150975.0,151732.8,150383.85,151338.29,71428.9987617
2009-08-31,149923.8,149131.4,150469.67,149598.6,149633.15,149969.75,148992.78,149949.8,148545.32,70630.4497127
2009-09-01,145313.52,146759.2,142220.64,146019.51,146404.44,148340.3,148573.75,147691.38,145837.146,71014.6121808
2009-09-02,147514.32,145375.34,144979.38,146096.64,146164.98,146482.63,146065.29,146169.66,146261.37,69194.0138174
2009-09-03,148061.11,146592.18,147979.5,147986.8,147426.72,147429.961,147221.55,146661.5,147717.7,69475.853222
2009-09-04,150029.88,149379.0,148395.03,150308.22,149808.08,148548.51,148266.25,148955.13,149857.4,69857.8247234
2009-09-08,150404.04,150830.81,149821.1,150402.74,150570.8,150695.77,150445.86,150288.9,150743.46,71007.7034571
2009-09-09,151415.9,150670.08,152743.878,152014.116,151546.45,150861.2,150551.1,151493.76,152424.36,71442.782407
2009-09-10,154573.77,153319.36,154173.84,153124.8,152780.7,151692.4,152163.0,151879.92,152947.41,71551.4712295
2009-09-11,151985.16,151795.2,152277.42,152782.56,153276.54,153515.16,152818.26,153434.79,153004.32,72707.6162624
2009-09-14,154733.59,154246.26,155605.12,154657.32,152632.8,152837.3,154041.16,152703.24,153732.26,72166.277459
2009-09-15,156550.46,154948.14,154344.0,155109.24,154433.64,153745.34,155384.416,153586.11,154387.17,72781.7974061
2009-09-16,155976.32,157190.04,159009.2,156548.28,156326.17,156429.9,157912.62,156318.12,157631.0,73470.4629316
2009-09-17,155107.68,156485.85,156024.18,156587.2,157088.49,157039.36,156668.15,157466.28,156261.04,74629.916232
2009-09-18,156207.17,155553.6,156032.84,156116.2,156337.17,156395.12,155870.05,155257.09,156515.32,73887.1329523
2009-09-21,156619.28,156144.69,154770.0,155497.68,155358.84,155015.25,155445.92,154913.4,155813.33,73172.5508334
2009-09-22,156309.18,157014.4,157955.98,156577.4,156420.65,156279.2,155395.31,156312.6,155735.16,73827.228935
2009-09-23,154154.0,153954.18,153170.73,155024.7,155532.16,155564.53,155725.44,155069.2,154236.07,74016.2972961
2009-09-24,152867.2,153135.2,151895.16,152825.5,153508.5,153641.6,153444.1,154236.16,153481.16,73144.6180025
2009-09-25,152297.55,151946.52,152175.8,151997.34,152410.95,152570.92,153008.58,152820.36,152270.08,72529.5015069
2009-09-28,155076.92,155260.26,157464.15,154490.05,154429.32,153657.01,154209.88,154194.67,154958.27,72876.3538514
2009-09-29,154485.54,155152.03,154002.6,154546.0,154389.39,155025.94,155367.36,154462.9,155112.0,73459.4582994
2009-09-30,154588.14,154581.72,154467.6,154885.3,155400.48,155351.56,153345.53,154642.56,155423.6,72954.7964619
2009-10-01,149276.16,150338.94,148811.88,150888.26,150727.72,153004.88,151440.36,151846.48,151648.8,72786.4535233
2009-10-02,150008.61,149869.98,151824.96,149919.9,149796.52,150831.24,150100.76,149917.6,149668.5,71226.3229985
2009-10-05,152187.36,153178.3,152796.452,152356.43,152211.35,152356.14,153092.88,152087.04,152162.24,71708.9347083
2009-10-06,153546.3,155094.4,153674.49,153552.91,155181.0,154901.376,154531.12,155060.55,154514.94,73169.0894423
2009-10-07,154481.34,155106.75,155892.4,154577.43,154786.56,154499.66,154439.6,154897.6,154671.33,73068.4810519
2009-10-08,156917.04,158202.72,155134.37,156314.8,155637.99,156341.08,155893.31,154932.18,156820.59,73644.0665972
2009-10-09,156533.02,156320.01,157337.76,157131.0,157269.0,157187.66,157121.36,157453.76,156598.11,74138.0867797
2009-10-12,156483.2,157211.34,158664.51,156859.67,157568.56,157698.6,158269.44,158490.854,156989.76,74907.4617424
2009-10-13,158468.76,158747.52,157104.09,157728.0,157320.04,156911.06,156555.05,156400.0,157499.42,74216.0991131
2009-10-14,159958.8,159853.68,161350.74,160801.66,159228.3,159009.2,158593.24,160733.1,159409.2,75184.4617647
2009-10-15,160519.82,163072.52,160227.6,160234.28,159878.68,160527.38,160486.2,160501.56,159407.78,75560.858844
2009-10-16,158906.85,159858.09,158488.2,160432.0,159335.28,159738.67,160523.13,158898.36,160121.4,75155.4858234
2009-10-19,161282.11,161759.0,160546.96,160962.97,161159.68,160347.32,162196.2,160724.96,161614.65,75522.3164364
2009-10-20,159758.97,159942.78,159649.08,160638.52,160049.24,160392.96,160389.36,159198.4,159809.26,76063.1278174
2009-10-21,157783.68,160291.53,156051.609,158676.6,159131.84,158994.0,160181.12,158709.15,157078.68,76150.3795827
2009-10-22,161625.99,161012.36,161917.08,160389.18,159334.11,159029.88,158815.36,159874.11,160630.4,74721.0067151
2009-10-23,157050.93,157795.16,157372.2,158304.3,158046.0,158948.79,158146.5,158680.17,157975.56,75735.5668868
2009-10-26,153819.23,154015.24,155796.48,156160.8,157176.8,157868.0,155886.72,157077.34,156406.04,75554.466581
2009-10-27,154797.73,156545.81,155606.8,154311.15,155254.32,156323.52,155432.55,156425.45,154807.49,73879.4730538
2009-10-28,151422.04,151626.23,151411.12,151740.56,152670.66,153646.93,153875.54,153405.98,151696.82,73190.0351326
2009-10-29,155670.16,155919.3,157821.18,155843.1,155325.6,155314.56,154940.4,155078.54,156150.16,73025.9780183
2009-10-30,150769.77,150304.44,150157.8,150838.6,151506.72,152426.4,152394.4,152563.95,150854.49,73445.9003495
2009-11-02,152329.32,151455.5,151809.36,153385.56,152798.38,153324.32,151087.2,152677.04,153403.14,72269.8277754
2009-11-03,154485.15,154593.96,153581.68,153223.0,153107.52,151573.5,152177.41,152477.4,152766.96,72007.3831845
2009-11-04,152208.72,153472.0,150159.18,153060.16,154208.38,154618.2,154190.72,154217.68,153139.77,73012.3674321
2009-11-05,156498.82,155777.25,158036.2,156498.98,155787.45,155813.19,155519.4,155049.23,156818.97,73422.8374874
2009-11-06,155649.0,155515.75,156580.02,156867.06,156485.0,156952.92,156060.0,157251.02,157135.86,74289.1483227
2009-11-09,160376.88,159033.27,161582.46,159784.12,159932.8,159746.62,160069.77,159541.14,160228.88,74896.0915419
2009-11-10,161092.82,160142.01,160008.28,159478.02,159473.3,159720.0,160244.76,160401.78,159740.64,75722.6287941
2009-11-11,160634.6,159844.66,160463.43,160656.57,161143.75,161260.98,160362.0,161148.65,160807.92,76423.274186
2009-11-12,159226.77,157837.68,158172.0,159217.3,159628.58,159724.8,158620.39,159958.64,158766.55,76313.2877799
2009-11-13,159829.7,160726.5,159257.52,160160.0,160212.91,160052.8,160489.8,159329.04,160776.0,75399.8235127
2009-11-16,163013.76,162499.05,161869.45,162974.42,162044.19,161950.72,162320.92,162730.56,162729.6,76764.7020987
2009-11-17,163961.05,162222.55,162652.05,162521.7,162768.06,162278.49,161759.43,162603.34,162007.85,76777.4159217
2009-11-18,162083.117,161792.67,162757.7,162052.0,162522.72,162770.34,161866.5,163296.72,162651.92,76684.487128
2009-11-19,161153.62,159737.82,159254.29,160472.37,160333.36,160864.54,159623.442,160873.44,161011.85,75773.6326089
2009-11-20,160873.44,159612.42,159643.47,160397.33,159855.3,159425.28,160359.36,160475.08,159659.85,75624.9590891
2009-11-23,160949.88,160722.72,162199.12,161472.0,162780.74,162460.04,162322.02,162007.44,161284.75,77083.0065344
2009-11-24,161766.9,163265.79,161450.1,161618.72,161421.34,161770.18,162236.61,162308.41,161435.4,76434.3559839
2009-11-25,163445.64,164385.04,161435.92,163085.78,162089.55,161835.82,163639.077,162527.17,163031.13,76731.81561
2009-11-27,160231.5,160232.8,158485.64,160630.89,160441.2,160366.08,159791.76,160834.79,160506.06,75639.644762
2009-11-30,160945.2,160345.64,162734.31,160310.34,160989.15,159810.72,160942.08,160364.36,160438.68,75823.7507732
2009-12-01,162372.63,162426.88,162000.81,162780.8,162766.25,162919.26,163461.83,162983.52,162910.36,76854.4327655
2009-12-02,163351.72,162304.28,163394.46,162573.3,162464.64,163093.76,164421.34,162997.96,163038.3,77301.25519
2009-12-03,160995.72,161471.4,158338.18,161779.68,162361.6,162751.68,163525.69,162211.28,161917.35,77374.4626521
2009-12-04,160911.52,159932.46,163705.05,163129.25,162332.89,162801.69,161985.25,161963.44,162572.06,77564.0492981
2009-12-07,162476.46,162014.16,160520.45,162083.68,162091.44,162861.92,162741.15,161218.55,162624.12,77086.5931282
2009-12-08,159673.1,159687.2,159654.96,160536.08,160783.05,160874.33,161462.76,160441.33,161116.5,76094.5805602
2009-12-09,161875.6,160330.14,161059.05,160952.48,161796.66,160961.4,161050.8,161195.65,160686.39,75996.805363
2009-12-10,161217.52,162585.7,161649.6,161650.44,161959.14,161730.53,162697.81,162478.92,162659.61,76770.0882949
2009-12-11,162120.2,162346.32,163759.44,163299.84,162135.75,162371.84,164743.99,162415.7,163590.72,77177.443004
2009-12-14,164384.22,163558.44,165364.56,164531.21,164181.66,163515.24,164292.24,163710.72,164650.16,77532.0152394
2009-12-15,161626.18,163210.26,162236.23,164069.53,163372.72,163782.0,164425.89,163954.2,164295.63,77488.8053846
2009-12-16,164219.77,164201.96,164365.1,163409.4,163796.88,163120.78,163448.87,163110.72,163467.1,77744.7519794
2009-12-17,160946.51,162504.7,161228.13,162242.92,161882.5,161435.05,162540.0,161761.95,161907.48,76878.3934438
2009-12-18,160854.66,160505.28,163245.6,160915.2,162300.1,162132.112,161174.79,161813.3,161946.07,76406.7302219
2009-12-21,164146.4,162761.12,163510.27,163054.65,163324.84,163328.44,162578.16,162338.0,163456.38,77126.9748392
2009-12-22,164113.92,163619.94,164176.62,163230.99,163926.77,163743.16,162229.54,163464.59,163385.52,77398.8016504
2009-12-23,165831.84,164478.27,163020.33,164019.7,164107.202,163970.82,163914.92,163412.68,164479.67,77391.3627068
2009-12-24,164712.87,164700.69,165106.92,164667.44,165416.0,164966.67,164850.4,164881.86,164758.37,78120.3517457
2009-12-28,164890.88,164868.78,164360.07,165113.13,165275.88,165564.12,165353.92,166047.33,164649.15,78263.9007357
2009-12-29,164677.89,163990.0,164862.75,165290.75,165104.64,165098.7,164692.7,164869.44,165309.12,78316.9319915
2009-12-30,166345.9,165628.12,166204.4,165468.16,165934.62,165609.25,165595.5,165679.58,165525.09,78677.2027806
2009-12-31,163713.2,164130.57,164808.67,163995.57,164281.53,164086.64,163279.86,164138.94,163984.81,78549.6426597
2010-01-04,167351.5,167229.1,167774.49,166854.42,166351.92,166732.8,165607.5,166816.4,165750.0,78693.5508579
2010-01-05,167559.12,167929.44,168926.58,167273.88,166700.52,166705.74,164889.36,166033.26,167828.64,78715.2010922
2010-01-06,168142.56,168836.26,168277.74,167346.66,165734.91,167531.44,167848.8,167731.41,167070.85,79156.9056859
2010-01-07,168242.22,168319.0,170002.24,169225.14,167234.34,167744.72,166726.5,167756.4,168239.04,79046.283102
2010-01-08,169363.59,169410.79,167146.04,169417.08,168814.08,168512.85,168720.74,168434.0,168396.34,79582.6094736
2010-01-11,167848.28,167536.6,168733.17,170086.64,168870.8,170526.951,169401.24,169176.0,169448.9,80009.2950995
2010-01-12,167002.56,167700.4,166245.0,167686.56,167162.8,168463.61,168142.96,167248.83,167326.6,79648.2091416
2010-01-13,169336.44,169258.32,170556.31,168514.56,169551.6,168014.72,168159.48,168775.68,168669.24,79501.5761923
2010-01-14,168317.6,168973.0,169660.68,168998.544,168834.06,168752.16,168919.36,169835.91,169088.22,79908.9602311
2010-01-15,167382.08,167770.26,167223.42,167268.16,166924.8,166920.0,167686.75,167764.5,167095.68,79565.531131
2010-01-19,169838.37,169794.45,170493.12,168439.65,169477.77,168752.16,170085.66,168718.68,169565.45,79576.728887
2010-01-20,167650.14,167927.58,167610.0,168054.88,167446.44,167820.24,168127.96,167366.88,166723.11,79505.629803
2010-01-21,161693.8,164187.87,163394.46,164141.38,165289.32,164914.74,164615.51,164563.41,164368.8,79334.1774495
2010-01-22,160836.94,160789.2,160446.33,160861.6,159296.17,163136.7,161219.85,161300.72,160704.6,77484.0669344
2010-01-25,161110.4,161282.55,160768.5,161498.78,161965.44,162473.36,163194.38,161699.85,162190.6,76860.6244011
2010-01-26,160465.53,161217.35,158594.24,161407.47,161742.96,161885.64,162521.22,161858.6,161277.86,76404.643412
2010-01-27,160803.27,160386.48,163719.78,162148.0,161777.61,161270.48,161568.27,161955.3,161501.6,76064.5418217
2010-01-28,158767.0,160390.32,160791.08,159786.84,159228.3,159904.0,160825.5,159615.84,159762.28,76373.9867095
2010-01-29,156875.64,156145.28,159084.09,158137.7,157481.15,159435.43,159294.98,159974.3,158365.92,76356.5065557
2010-02-01,162937.24,161577.52,160527.4,160987.47,160319.52,160535.82,160523.13,160532.64,160432.58,75770.4465552
2010-02-02,162398.81,163134.54,162125.6,162894.8,162287.8,162615.3,163162.16,164063.95,163011.36,76181.5894282
2010-02-03,160351.6,160857.2,161052.88,161896.2,162666.8,162488.48,162221.76,162050.4,162632.54,76917.5811704
2010-02-04,157034.8,156568.95,155838.02,157153.1,157109.36,156936.0,156459.03,157488.0,157229.28,75464.4172342
2010-02-05,159140.32,158026.22,157524.64,157168.28,158088.21,156710.25,157190.49,156195.76,157239.29,74029.923309
2010-02-08,154615.23,156197.5,155318.68,156274.79,156310.38,156547.9,155275.14,157276.1,155950.38,74369.1190143
2010-02-09,158361.6,158276.7,157720.2,158545.4,157737.67,158626.08,157924.9,158218.58,158293.45,74684.4738782
2010-02-10,157870.63,157964.24,158618.4,157317.2,157237.2,157844.4,157777.36,157675.63,157453.76,74687.3497499
2010-02-11,159773.47,160574.94,158386.28,159944.906,159655.05,159176.1,159088.92,158969.72,159570.42,74462.0553403
2010-02-12,160425.1,159846.12,159922.8,159008.34,159239.08,158102.49,158290.0,159124.68,159007.12,74441.8277549
2010-02-16,161702.75,161880.42,163062.24,162068.43,161561.94,161762.88,161300.03,161409.05,162072.9,75901.1226785
2010-02-17,161391.6,161652.9,162405.85,162932.76,162484.76,162718.1,162054.12,162934.6,162898.05,76848.4940409
2010-02-18,163638.09,163534.68,163300.68,163589.12,163684.28,163454.88,163147.14,162938.21,163672.08,77131.8188762
2010-02-19,164323.81,164508.48,164094.2,164097.96,163537.92,163696.32,165274.92,163338.63,163883.06,77142.316356
2010-02-22,163919.52,162921.6,164704.54,164038.4,163795.43,163867.41,162829.6,163905.45,163720.37,77651.2728035
2010-02-23,161230.38,161907.2,160570.38,161594.32,161808.88,162973.2,162379.75,161959.14,162552.39,77206.8927954
2010-02-24,162005.4,162957.78,164109.5,162951.4,162747.96,163485.38,163137.27,163458.42,163682.97,76923.7977216
2010-02-25,162803.3,164165.31,163276.69,163644.4,163229.76,162427.68,162654.4,162799.44,163090.2,76193.564259
2010-02-26,163485.0,163477.56,164004.96,163637.2,163033.6,162423.27,161962.8,162546.75,163197.99,76851.3089675
2010-03-01,166156.06,164428.68,164289.92,164487.66,165126.52,164424.0,164511.63,163952.4,165726.0,77558.7764604
2010-03-02,165486.25,165649.68,164907.05,165053.53,164525.784,165668.48,165354.5,165866.13,165006.0,78435.9649849
2010-03-03,165582.72,165684.56,165366.99,165164.1,165417.99,166090.5,165424.29,164937.36,165669.36,78652.6338101
2010-03-04,165697.14,164819.46,166596.72,166012.16,166701.01,165814.35,166247.55,165742.0,166433.82,78580.9823962
2010-03-05,167824.44,168226.9,169398.6,168011.69,168008.2,167692.02,168435.12,168468.63,168242.88,79181.0281149
2010-03-08,168218.64,167909.52,167917.75,167558.28,168680.07,167963.9,168356.1,167785.8,168582.05,79661.5149981
2010-03-09,167997.12,167909.52,169248.6,168611.22,168591.99,167472.45,168086.88,167797.75,168253.38,79547.9507103
